CTSL,HDR_XT,DVALTIME,XA32S19,YA32S19,ZA32S19,XVELS15,YVELS15,ZVELS15,LAT,LONG,TRKQ,TRRKQ,MUTRK,LR,TT,STN,CGTN,ID,CATE,CSOURCE,RPRTCTSL,RPRTPU,RSOURCE,TRKST,CEPN,CECUID,ONAME,SNAME,M1,M2,M3,M4,Altitude,Size,,
1306,63445.271,63445.188,65.800825,-11.192728,4.389156,0.10458,-0.01315,-0.00317,36.578136,-74.218972,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7223,3502,5,10052.61662,0,WGSLLA,PETARC
1306,63446.346,63446.172,65.903191,-11.202471,4.388872,0.10468,-0.01266,-0.00275,36.577952,-74.216847,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7223,3502,5,10055.96694,0,WGSLLA,PETARC
1306,63447.846,63447.155,66.011915,-11.176023,4.387573,0.10574,-0.00668,-0.00253,36.578362,-74.214561,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7223,3502,5,10057.30097,0,WGSLLA,PETARC
1306,63449.102,63448.139,66.112854,-11.194426,4.383392,0.10547,-0.00848,-0.00278,36.578035,-74.212476,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7223,3502,5,10052.87271,0,WGSLLA,PETARC
1306,63449.225,63449.123,66.212452,-11.215624,4.380424,0.10501,-0.01044,-0.00281,36.577663,-74.210449,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7223,3502,5,10050.84325,0,WGSLLA,PETARC
1306,63450.266,63449.123,66.212452,-11.215624,4.380424,0.10501,-0.01044,-0.00281,36.577663,-74.210449,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7223,3502,5,10050.84325,0,WGSLLA,PETARC
1306,63450.297,63450.112,66.314648,-11.227295,4.378622,0.10495,-0.01062,-0.00269,36.577448,-74.208367,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7223,3502,5,10051.18836,0,WGSLLA,PETARC
1306,63451.343,63451.112,66.419619,-11.238167,4.364012,0.10513,-0.01065,-0.00449,36.577244,-74.206183,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7223,3502,5,10026.02853,0,WGSLLA,PETARC
1306,63452.391,63452.097,66.519335,-11.256323,4.364666,0.10477,-0.01181,-0.00372,36.576922,-74.204125,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7223,3502,5,10031.24457,0,WGSLLA,PETARC
1306,63454.29,63454.066,66.72072,-11.293013,4.359507,0.10446,-0.01346,-0.00348,36.576271,-74.199996,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7223,3502,5,10028.83967,0,WGSLLA,PETARC
1306,63455.306,63455.051,66.820995,-11.309235,4.361681,0.10428,-0.01392,-0.00262,36.575981,-74.197956,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7223,3502,5,10037.12168,0,WGSLLA,PETARC
1306,63455.783,63455.051,66.820995,-11.309235,4.361681,0.10428,-0.01392,-0.00262,36.575981,-74.197886,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7223,3502,5,10037.12168,0,WGSLLA,PETARC
1306,63456.351,63456.036,66.920099,-11.33532,4.362831,0.10391,-0.01581,-0.00208,36.575528,-74.195873,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7223,3502,5,10043.38136,0,WGSLLA,PETARC
1306,63457.175,63457.019,67.020384,-11.351646,4.358618,0.10382,-0.0159,-0.00238,36.575236,-74.1938,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7223,3502,5,10038.90466,0,WGSLLA,PETARC
1306,63457.209,63457.019,67.020384,-11.351646,4.358618,0.10382,-0.0159,-0.00238,36.575236,-74.1938,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7223,3502,5,10038.90466,0,WGSLLA,PETARC
1306,63458.203,63458.005,67.118885,-11.375345,4.364128,0.10342,-0.01712,-0.00119,36.574823,-74.1918,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7223,3502,5,10053.85587,0,WGSLLA,PETARC
1306,63459.235,63458.988,67.218105,-11.391645,4.365692,0.10324,-0.01706,-0.00079,36.574532,-74.189782,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7223,3502,5,10060.90164,0,WGSLLA,PETARC
1306,63460.915,63459.972,67.314955,-11.420246,4.367851,0.10272,-0.0188,-0.00037,36.574039,-74.187755,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7223,3502,5,10069.13238,0,WGSLLA,PETARC
1306,63461.026,63460.954,67.412992,-11.430941,4.366501,0.10248,-0.01767,-0.00049,36.57384,-74.185758,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7223,3502,5,10070.28036,0,WGSLLA,PETARC
1306,63462.089,63461.946,67.513891,-11.435352,4.363697,0.10254,-0.01569,-0.00082,36.573743,-74.18366,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7223,3502,5,10068.59569,0,WGSLLA,PETARC
1306,63463.165,63462.945,67.610098,-11.448967,4.367958,0.10181,-0.01538,-0.00006,36.573497,-74.181674,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7223,3502,5,10080.92321,0,WGSLLA,PETARC
1306,63464.208,63463.93,67.708111,-11.441555,4.359734,0.10168,-0.01205,-0.00125,36.573595,-74.179639,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7223,3502,5,10068.22252,0,WGSLLA,PETARC
1306,63464.987,63464.916,67.8074,-11.427588,4.351793,0.10168,-0.00824,-0.00223,36.573801,-74.177577,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7223,3502,5,10056.0997,0,WGSLLA,PETARC
1306,63466.068,63465.899,67.902573,-11.416822,4.350342,0.10117,-0.00546,-0.00214,36.573955,-74.175632,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7223,3502,5,10056.82127,0,WGSLLA,PETARC
1306,63467.139,63466.884,67.994917,-11.403522,4.344713,0.10028,-0.00272,-0.00266,36.574152,-74.173702,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7223,3502,5,10049.06708,0,WGSLLA,PETARC
1306,63467.662,63466.884,67.994917,-11.403522,4.344713,0.10028,-0.00272,-0.00266,36.574152,-74.173702,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7223,3502,5,10049.06708,0,WGSLLA,PETARC
1306,63468.852,63467.868,68.087811,-11.381926,4.336315,0.09961,0.00085,-0.00351,36.574485,-74.171738,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7223,3502,5,10035.74811,0,WGSLLA,PETARC
1306,63469.002,63468.852,68.178616,-11.35014,4.323442,0.09872,0.00543,-0.00488,36.574985,-74.169871,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7223,3502,5,10013.33816,0,WGSLLA,PETARC
1306,63470.046,63469.836,68.268894,-11.305429,4.310965,0.09787,0.01126,-0.00601,36.575699,-74.168011,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7223,3502,5,9991.620801,0,WGSLLA,PETARC
1306,63471.135,63470.82,68.355949,-11.257654,4.295294,0.09668,0.01669,-0.00745,36.576463,-74.166185,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7223,3502,5,9963.376692,0,WGSLLA,PETARC
1306,63472.149,63471.805,68.43895,-11.21035,4.283735,0.09506,0.02124,-0.00806,36.577221,-74.164433,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7223,3502,5,9943.204975,0,WGSLLA,PETARC
1306,63473.108,63472.789,68.52117,-11.147665,4.285391,0.09357,0.0274,-0.00665,36.578233,-74.162708,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7223,3502,5,9949.3341,0,WGSLLA,PETARC
1306,63474.409,63473.773,68.600636,-11.089458,4.270281,0.09189,0.03201,-0.0079,36.579171,-74.161064,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7223,3502,5,9921.864434,0,WGSLLA,PETARC
1306,63475.054,63474.757,68.676048,-11.029675,4.259588,0.08994,0.03604,-0.0083,36.580136,-74.159504,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7223,3502,5,9903.063364,0,WGSLLA,PETARC
1306,63475.832,63475.743,68.749701,-10.962378,4.247717,0.08798,0.04059,-0.00882,36.581225,-74.157946,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7223,3502,5,9881.795569,0,WGSLLA,PETARC
1306,63476.861,63476.726,68.819426,-10.900942,4.243538,0.08578,0.04367,-0.00818,36.582219,-74.156464,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7223,3502,5,9875.796517,0,WGSLLA,PETARC
1306,63477.472,63476.726,68.819426,-10.900942,4.243538,0.08578,0.04367,-0.00818,36.582219,-74.156434,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9875.796517,0,WGSLLA,PETARC
1306,63477.92,63477.712,68.887079,-10.83375,4.228956,0.08356,0.04712,-0.00909,36.583307,-74.155028,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9848.883079,0,WGSLLA,PETARC
1306,63478.979,63478.694,68.948086,-10.775175,4.237661,0.08072,0.04886,-0.00659,36.584257,-74.153769,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9868.330811,0,WGSLLA,PETARC
1306,63479.781,63479.681,69.009277,-10.698389,4.228268,0.07825,0.05295,-0.00699,36.585505,-74.152434,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9851.48908,0,WGSLLA,PETARC
1306,63480.825,63480.665,69.068096,-10.615133,4.221962,0.07581,0.0574,-0.00693,36.586861,-74.151207,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9840.692473,0,WGSLLA,PETARC
1306,63481.474,63480.665,69.068096,-10.615133,4.221962,0.07581,0.0574,-0.00693,36.586861,-74.151137,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9840.692473,0,WGSLLA,PETARC
1306,63482.456,63481.649,69.123917,-10.528891,4.212105,0.0733,0.06165,-0.00735,36.588266,-74.149968,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9822.664653,0,WGSLLA,PETARC
1306,63482.95,63482.636,69.174719,-10.447104,4.206022,0.0704,0.06464,-0.0072,36.589599,-74.148904,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9812.017531,0,WGSLLA,PETARC
1306,63483.749,63483.619,69.223494,-10.359863,4.200071,0.06766,0.06802,-0.00705,36.591023,-74.147851,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9801.526948,0,WGSLLA,PETARC
1306,63484.827,63484.602,69.268972,-10.270401,4.197353,0.06482,0.07126,-0.00647,36.592483,-74.146865,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9797.363067,0,WGSLLA,PETARC
1306,63485.885,63485.588,69.310591,-10.185944,4.195164,0.0618,0.07327,-0.00589,36.593863,-74.145989,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9794.139051,0,WGSLLA,PETARC
1306,63486.686,63486.57,69.350863,-10.095531,4.193485,0.05905,0.0759,-0.00531,36.595341,-74.1451,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9791.851928,0,WGSLLA,PETARC
1306,63487.746,63487.555,69.387663,-10.012026,4.199619,0.05618,0.07715,-0.00369,36.596706,-74.144296,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9805.095214,0,WGSLLA,PETARC
1306,63489.721,63489.523,69.455368,-9.827808,4.194086,0.05075,0.08127,-0.00351,36.599721,-74.142827,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9795.669828,0,WGSLLA,PETARC
1306,63490.828,63490.508,69.484163,-9.741016,4.193306,0.04791,0.08221,-0.00314,36.601142,-74.142183,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9794.766372,0,WGSLLA,PETARC
1306,63491.766,63491.491,69.510284,-9.652939,4.192648,0.0451,0.08322,-0.00281,36.602585,-74.141553,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9793.998227,0,WGSLLA,PETARC
1306,63492.536,63492.476,69.534678,-9.558735,4.190102,0.04242,0.08496,-0.00278,36.604129,-74.141026,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9789.35734,0,WGSLLA,PETARC
1306,63493.615,63493.461,69.55508,-9.473639,4.190575,0.03955,0.08514,-0.00232,36.605554,-74.140583,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9790.649406,0,WGSLLA,PETARC
1306,63494.633,63494.449,69.573034,-9.388407,4.187845,0.03671,0.0853,-0.00238,36.606952,-74.14013,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9785.443012,0,WGSLLA,PETARC
1306,63495.684,63495.429,69.587709,-9.30117,4.18264,0.03381,0.08582,-0.00278,36.608384,-74.139762,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9775.150742,0,WGSLLA,PETARC
1306,63496.472,63496.414,69.60004,-9.211136,4.180367,0.03098,0.08658,-0.00272,36.609863,-74.139452,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9770.617664,0,WGSLLA,PETARC
1306,63498.008,63497.399,69.607874,-9.123735,4.17581,0.02789,0.08685,-0.00296,36.611299,-74.139234,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9761.357003,0,WGSLLA,PETARC
1306,63498.63,63498.384,69.612873,-9.026234,4.172462,0.02487,0.08856,-0.00302,36.612902,-74.139101,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9754.352981,0,WGSLLA,PETARC
1306,63500.222,63499.368,69.615421,-8.933016,4.168373,0.02191,0.08942,-0.00317,36.614405,-74.138989,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9745.797118,0,WGSLLA,PETARC
1306,63501.222,63500.353,69.612591,-8.845057,4.171974,0.01862,0.08942,-0.00223,36.615853,-74.139022,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9752.435725,0,WGSLLA,PETARC
1306,63501.551,63501.34,69.607843,-8.752001,4.161875,0.0155,0.09009,-0.00336,36.617385,-74.139087,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9731.582295,0,WGSLLA,PETARC
1306,63502.624,63502.321,69.598421,-8.663536,4.161705,0.01215,0.09009,-0.00293,36.618873,-74.139211,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9730.424625,0,WGSLLA,PETARC
1306,63503.406,63503.305,69.586611,-8.571024,4.160217,0.00894,0.09064,-0.00275,36.620398,-74.139394,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9726.52105,0,WGSLLA,PETARC
1306,63504.473,63504.289,69.572735,-8.467978,4.157404,0.00589,0.09259,-0.00275,36.622097,-74.139645,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9719.839499,0,WGSLLA,PETARC
1306,63505.705,63505.273,69.555408,-8.368067,4.156662,0.00275,0.09384,-0.00247,36.623745,-74.139938,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9717.183097,0,WGSLLA,PETARC
1306,63506.344,63506.26,69.533813,-8.281151,4.151169,-0.00055,0.09305,-0.0029,36.62518,-74.14032,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9704.924541,0,WGSLLA,PETARC
1306,63507.403,63507.242,69.508356,-8.202497,4.151899,-0.00394,0.09125,-0.00241,36.626481,-74.140776,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9704.999468,0,WGSLLA,PETARC
1306,63509.479,63509.211,69.452139,-8.025259,4.141964,-0.00964,0.09097,-0.00305,36.629411,-74.141806,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9682.072962,0,WGSLLA,PETARC
1306,63510.29,63510.195,69.418812,-7.932314,4.134626,-0.01288,0.09143,-0.00366,36.630948,-74.142455,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9665.650154,0,WGSLLA,PETARC
1306,63511.34,63511.181,69.37933,-7.856054,4.124086,-0.01654,0.08948,-0.00464,36.632182,-74.143164,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9642.661192,0,WGSLLA,PETARC
1306,63512.416,63512.165,69.337978,-7.766052,4.12397,-0.01996,0.08975,-0.00403,36.633673,-74.143981,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9640.384752,0,WGSLLA,PETARC
1306,63513.223,63513.15,69.291471,-7.689762,4.128109,-0.02362,0.08801,-0.00287,36.63494,-74.144909,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9646.478466,0,WGSLLA,PETARC
1306,63514.281,63514.133,69.243551,-7.598425,4.127508,-0.02698,0.08868,-0.00256,36.636454,-74.14586,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9642.97692,0,WGSLLA,PETARC
1306,63515.341,63515.118,69.190546,-7.524071,4.129738,-0.03058,0.08682,-0.00189,36.637721,-74.14683,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9645.014446,0,WGSLLA,PETARC
1306,63516.411,63516.102,69.135942,-7.439266,4.127159,-0.03391,0.08676,-0.00198,36.639129,-74.147878,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9637.332723,0,WGSLLA,PETARC
1306,63517.189,63517.086,69.07526,-7.367468,4.134386,-0.03763,0.08484,-0.00067,36.640326,-74.149138,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9649.079825,0,WGSLLA,PETARC
1306,63518.887,63518.07,69.011589,-7.290096,4.138083,-0.04126,0.08398,-0.00006,36.641614,-74.150316,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9653.632049,0,WGSLLA,PETARC
1306,63519.889,63519.055,68.944227,-7.213966,4.147495,-0.04489,0.08307,0.00128,36.642884,-74.151672,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9669.477378,0,WGSLLA,PETARC
1306,63520.909,63520.039,68.871563,-7.160475,4.14431,-0.0488,0.07904,0.00067,36.643781,-74.153138,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9660.02372,0,WGSLLA,PETARC
1306,63521.188,63521.022,68.797186,-7.104635,4.144043,-0.0524,0.07593,0.00055,36.644718,-74.15464,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9656.332578,0,WGSLLA,PETARC
1306,63522.085,63521.022,68.797186,-7.104635,4.144043,-0.0524,0.07593,0.00055,36.644688,-74.154571,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9656.33258,0,WGSLLA,PETARC
1306,63522.277,63522.008,68.716114,-7.076427,4.146667,-0.05643,0.06927,0.00082,36.645172,-74.156218,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9658.276248,0,WGSLLA,PETARC
1306,63523.036,63522.991,68.636595,-7.025846,4.141855,-0.05969,0.06677,0.00003,36.646053,-74.157824,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9645.325528,0,WGSLLA,PETARC
1306,63524.105,63523.977,68.553522,-6.972645,4.13616,-0.06299,0.06497,-0.00076,36.646948,-74.159472,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9630.464368,0,WGSLLA,PETARC
1306,63525.165,63524.96,68.468636,-6.930218,4.138487,-0.0661,0.06192,-0.00034,36.647667,-74.161164,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9631.62153,0,WGSLLA,PETARC
1306,63526.229,63525.945,68.38101,-6.886831,4.138988,-0.06915,0.05942,-0.00024,36.648402,-74.16291,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9629.021585,0,WGSLLA,PETARC
1306,63527.537,63526.931,68.293697,-6.843998,4.142635,-0.07172,0.05719,0.00031,36.649128,-74.164641,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9632.732306,0,WGSLLA,PETARC
1306,63528.068,63527.914,68.203417,-6.81028,4.144796,-0.07437,0.05399,0.00055,36.649704,-74.166476,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9633.396916,0,WGSLLA,PETARC
1306,63529.123,63528.901,68.110373,-6.77907,4.150309,-0.077,0.05084,0.00125,36.65024,-74.168338,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9640.671645,0,WGSLLA,PETARC
1306,63529.274,63528.901,68.110373,-6.77907,4.150309,-0.077,0.05084,0.00125,36.65024,-74.168338,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9640.671645,0,WGSLLA,PETARC
1306,63530.201,63529.884,68.017567,-6.744854,4.160437,-0.07925,0.04861,0.0025,36.650826,-74.170197,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9657.177737,0,WGSLLA,PETARC
1306,63530.986,63530.868,67.925356,-6.704433,4.168928,-0.08112,0.04758,0.00336,36.651513,-74.172041,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9670.415273,0,WGSLLA,PETARC
1306,63532.067,63531.852,67.831364,-6.667156,4.177507,-0.08298,0.04623,0.00409,36.652149,-74.173913,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9683.777535,0,WGSLLA,PETARC
1306,63532.886,63531.852,67.831364,-6.667156,4.177507,-0.08298,0.04623,0.00409,36.652149,-74.173913,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9683.777535,0,WGSLLA,PETARC
1306,63533.132,63532.842,67.733414,-6.657892,4.180325,-0.08511,0.04089,0.00394,36.652325,-74.175911,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9685.579451,0,WGSLLA,PETARC
1306,63533.95,63533.841,67.636087,-6.631746,4.183886,-0.08673,0.03876,0.00391,36.652779,-74.177862,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9688.832313,0,WGSLLA,PETARC
1306,63534.939,63534.825,67.539616,-6.623281,4.180414,-0.08813,0.03452,0.00287,36.652941,-74.179828,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9678.127913,0,WGSLLA,PETARC
1306,63537.103,63536.793,67.346155,-6.598251,4.185694,-0.09033,0.02921,0.00284,36.653398,-74.183703,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9681.127875,0,WGSLLA,PETARC
1306,63537.886,63537.777,67.246189,-6.59833,4.185534,-0.09177,0.02496,0.00241,36.653421,-74.185714,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9676.960325,0,WGSLLA,PETARC
1306,63538.934,63538.765,67.144867,-6.599035,4.190348,-0.09317,0.02124,0.00275,36.653403,-74.187786,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9682.694933,0,WGSLLA,PETARC
1306,63539.999,63539.746,67.045612,-6.594765,4.192043,-0.09415,0.0188,0.00262,36.653497,-74.189782,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9682.258984,0,WGSLLA,PETARC
1306,63540.794,63540.731,66.94508,-6.598927,4.197426,-0.09509,0.01547,0.00302,36.653482,-74.191807,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9689.186369,0,WGSLLA,PETARC
1306,63542.467,63541.717,66.843222,-6.611044,4.208267,-0.0961,0.01144,0.00418,36.653307,-74.193825,9,9,1,0,0,1513,1352,0,1,6,1000,20,0,1,0,0,CAP 2,Unit A,70,7203,3502,5,9707.013047,0,WGSLLA,PETARC
